Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
45141.10979,24.7.218.117,157.144.206.117,29904,62709,ICMP,1111,Data,DNS,IoC Detected,82.19,,DDoS,Known Pattern B,Blocked,Medium,Indrans Comar,"Mozilla/5.0 (Windows CE) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/23.0.889.0 Safari/536.0",Segment C,"Burhanpur, Nagaland",110.137.228.192,Log Data,Alert Data,Server
44972.58684,85.89.241.177,209.110.148.12,45867,54390,TCP,1437,Control,FTP,IoC Detected,81.82,,DDoS,Known Pattern B,Blocked,Low,Anahita Vaidya,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7 rv:4.0; sw-KE) AppleWebKit/532.46.3 (KHTML, like Gecko) Version/5.0.5 Safari/532.46.3",Segment A,"Vasai-Virar, Tamil Nadu",,Log Data,,Firewall
44651.08169,160.175.53.133,177.86.43.84,58845,6517,UDP,999,Data,FTP,,2.5,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Vedika Kant,Opera/8.14.(Windows NT 4.0; ce-RU) Presto/2.9.185 Version/11.00,Segment A,"Satara, Himachal Pradesh",,Log Data,Alert Data,Server
44928.33618,218.137.92.89,100.200.65.209,10302,65425,UDP,348,Data,DNS,IoC Detected,56.96,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Damini Choudhury,Mozilla/5.0 (Android 4.4; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0,Segment B,"Begusarai, Kerala",,Log Data,,Firewall
44314.1212,126.8.127.204,1.128.7.75,62916,17347,UDP,194,Data,HTTP,,20.33,,DDoS,Known Pattern A,Logged,High,Amani Garde,Opera/8.30.(X11; Linux i686; nl-AW) Presto/2.9.162 Version/12.00,Segment B,"Rajahmundry, Gujarat",173.212.80.196,Log Data,,Server
44198.88056,81.48.80.191,212.236.115.163,16148,2140,TCP,216,Control,DNS,,16.59,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Advika Rattan,Opera/9.46.(X11; Linux i686; raj-IN) Presto/2.9.173 Version/10.00,Segment A,"Parbhani, Chhattisgarh",,Log Data,Alert Data,Firewall
44909.91874,94.200.106.9,10.126.201.99,21836,8282,ICMP,253,Data,FTP,,83.5,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Himmat Sinha,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ber-MA) AppleWebKit/532.33.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.33.6",Segment C,"Bhusawal, Rajasthan",,,Alert Data,Firewall
44128.66429,192.159.70.252,132.222.109.52,54486,34382,ICMP,451,Data,DNS,IoC Detected,8.04,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Hazel Sathe,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_3 rv:2.0; hu-HU) AppleWebKit/535.46.5 (KHTML, like Gecko) Version/5.0.4 Safari/535.46.5",Segment C,"Aurangabad, Uttarakhand",91.127.201.84,Log Data,Alert Data,Firewall
44537.20653,185.220.222.213,77.0.183.104,15660,59617,TCP,1398,Data,HTTP,IoC Detected,6.9,,DDoS,Known Pattern B,Ignored,Low,Aaina Chhabra,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/25.0.849.0 Mobile/29Z027 Safari/536.1",Segment C,"Silchar, Rajasthan",156.184.27.106,,Alert Data,Server
43988.86909,221.40.211.13,136.37.76.47,47328,51650,ICMP,493,Control,HTTP,IoC Detected,57.77,,Malware,Known Pattern A,Logged,High,Eshani Dasgupta,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1 rv:6.0; ko-KR) AppleWebKit/532.42.2 (KHTML, like Gecko) Version/4.1 Safari/532.42.2",Segment B,"Guwahati, Assam",36.112.183.143,Log Data,Alert Data,Server
44482.41575,210.69.241.4,6.120.195.158,35719,23594,ICMP,848,Data,FTP,IoC Detected,44.62,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Adira Roy,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.38.1 (KHTML, like Gecko) Version/4.1 Safari/531.38.1",Segment C,"Sikar, Haryana",4.26.54.129,,,Server
45063.0634,179.241.221.226,195.48.9.36,40198,12924,TCP,249,Control,FTP,,24.49,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Drishya Srinivasan,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/27.0.843.0 Mobile/81K366 Safari/535.2",Segment B,"Pali, Odisha",159.241.108.223,Log Data,Alert Data,Firewall
44543.2389,50.8.253.93,141.255.190.16,23335,15678,TCP,499,Control,FTP,IoC Detected,94.98,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Taimur Korpal,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/24.0.852.0 Safari/534.0",Segment A,"Bhilwara, Gujarat",,Log Data,Alert Data,Firewall
43842.87789,183.14.181.215,171.186.103.116,46878,7151,ICMP,884,Data,HTTP,IoC Detected,67.24,,Intrusion,Known Pattern B,Ignored,Medium,Vanya Thakur,Opera/8.19.(X11; Linux i686; sd-IN) Presto/2.9.181 Version/11.00,Segment B,"Durg, Telangana",,Log Data,Alert Data,Server
45200.00554,64.250.36.212,129.225.195.125,20677,29179,ICMP,211,Data,HTTP,IoC Detected,32.39,,Intrusion,Known Pattern B,Ignored,Medium,Reyansh Som,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/41.0.884.0 Safari/531.0",Segment B,"Anand, Jharkhand",119.36.43.150,,Alert Data,Server
43971.18211,35.244.24.150,20.17.203.96,63348,60745,TCP,810,Data,HTTP,IoC Detected,36.24,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Manjari Lal,Opera/8.97.(X11; Linux x86_64; yue-HK) Presto/2.9.179 Version/12.00,Segment C,"Bellary, Odisha",,,Alert Data,Server
44088.58135,209.181.173.182,145.181.39.142,56219,29633,TCP,104,Control,FTP,IoC Detected,17.28,,DDoS,Known Pattern B,Blocked,Low,Anaya Kibe,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),Segment A,"Dindigul, Haryana",,,,Server
44270.57368,18.247.83.223,206.57.61.11,56002,42930,TCP,1239,Data,FTP,,50.63,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Himmat Das,"Mozilla/5.0 (Linux; Android 4.4.3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/29.0.895.0 Safari/533.1",Segment C,"Rohtak, Madhya Pradesh",,,,Server
45026.60006,103.128.42.229,214.81.23.234,61870,20328,ICMP,159,Data,DNS,,21.36,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Manjari Tata,Opera/9.89.(Windows NT 6.0; so-SO) Presto/2.9.177 Version/12.00,Segment C,"Tinsukia, Tamil Nadu",11.91.34.248,Log Data,,Server
44501.89189,173.18.234.7,188.130.183.149,12138,45950,UDP,200,Control,FTP,,37.19,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Riaan Gole,Opera/8.78.(X11; Linux i686; apn-IN) Presto/2.9.166 Version/11.00,Segment B,"Sambhal, Himachal Pradesh",,,,Server
44759.98978,11.86.18.222,208.208.66.189,18933,31008,ICMP,724,Data,FTP,,78.98,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Zeeshan Rege,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.0),Segment B,"Jaipur, Tripura",172.228.245.72,Log Data,,Firewall
43924.57858,83.212.0.242,200.117.198.108,36263,41635,TCP,824,Data,FTP,,79.38,,Intrusion,Known Pattern A,Blocked,High,Ela Jaggi,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0),Segment B,"Chapra, Bihar",,,,Server
44095.72109,109.35.221.209,207.8.55.202,9363,19997,ICMP,1357,Control,DNS,IoC Detected,12.89,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Pihu Randhawa,Opera/9.28.(X11; Linux i686; af-ZA) Presto/2.9.171 Version/11.00,Segment C,"Rohtak, Telangana",,,Alert Data,Server
44027.46637,133.70.42.186,67.190.22.136,48049,9000,ICMP,876,Data,DNS,IoC Detected,46.81,,Intrusion,Known Pattern A,Ignored,Medium,Kiara Rajan,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/22.0.810.0 Mobile/37S287 Safari/535.0",Segment A,"Thiruvananthapuram, Bihar",,,,Firewall
44821.18892,49.155.121.14,23.209.180.144,28227,3487,ICMP,874,Data,DNS,IoC Detected,42.74,,Intrusion,Known Pattern B,Blocked,Low,Kabir Mani,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),Segment B,"Kishanganj, Uttarakhand",,Log Data,,Server
44216.23556,28.196.161.214,177.92.15.132,8008,59318,ICMP,1408,Data,FTP,IoC Detected,68.64,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Madhav Chandra,Opera/9.28.(X11; Linux i686; am-ET) Presto/2.9.178 Version/11.00,Segment B,"Adoni, West Bengal",33.42.162.138,Log Data,,Firewall
45198.81784,184.163.32.145,171.213.11.56,24464,50089,ICMP,1347,Data,HTTP,,35.9,Alert Triggered,Malware,Known Pattern B,Logged,High,Mishti Sampath,Mozilla/5.0 (Android 2.2.3; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,Segment A,"Anantapuram, Maharashtra",77.76.51.249,Log Data,,Server
44064.06617,27.121.219.46,184.139.238.157,47894,62816,TCP,1420,Control,FTP,IoC Detected,15.93,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Pranay Bobal,Opera/9.80.(Windows NT 10.0; gv-GB) Presto/2.9.188 Version/12.00,Segment C,"Bhopal, Odisha",17.186.50.30,Log Data,,Server
44547.6205,36.164.232.13,30.138.143.239,21366,26640,UDP,1104,Control,HTTP,,20.3,,DDoS,Known Pattern B,Blocked,High,Vivaan Lata,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8786-09-22 22:15:52 Firefox/13.0,Segment C,"Kota, Uttarakhand",156.126.76.238,Log Data,Alert Data,Server
45182.1077,75.71.178.181,187.59.16.36,31002,13212,UDP,1267,Data,FTP,IoC Detected,12.69,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Tara Dara,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0 rv:2.0; af-ZA) AppleWebKit/533.30.5 (KHTML, like Gecko) Version/5.1 Safari/533.30.5",Segment A,"Jabalpur, Madhya Pradesh",,,,Server
44292.47435,109.143.109.127,123.133.196.182,25256,62168,ICMP,1035,Data,DNS,,78.23,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Zoya Mani,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9; rv:1.9.2.20) Gecko/3540-10-05 19:48:35 Firefox/3.8,Segment A,"Bhalswa Jahangir Pur, Jharkhand",,,,Server
45173.68392,14.197.118.237,157.157.31.164,50527,22740,TCP,1349,Control,FTP,IoC Detected,13.88,Alert Triggered,Malware,Known Pattern A,Logged,High,Rasha Vohra,"Mozilla/5.0 (Windows 95) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/33.0.887.0 Safari/531.2",Segment A,"Dhule, Haryana",,,,Server
44945.75053,81.40.23.246,33.93.233.9,14155,17356,TCP,1256,Control,FTP,IoC Detected,12.56,,Malware,Known Pattern A,Blocked,High,Pari Babu,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_3; rv:1.9.4.20) Gecko/9714-07-22 02:53:41 Firefox/3.8,Segment B,"Patna, Madhya Pradesh",,Log Data,,Firewall
44476.94627,88.154.148.166,212.214.65.86,54368,8833,ICMP,1257,Data,FTP,IoC Detected,28.44,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Nakul Walla,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_7 rv:4.0; lb-LU) AppleWebKit/534.11.2 (KHTML, like Gecko) Version/5.1 Safari/534.11.2",Segment A,"Kavali, Rajasthan",68.248.61.175,Log Data,,Server
44629.1276,84.87.215.22,9.127.108.5,41673,37098,UDP,554,Data,FTP,IoC Detected,96.86,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Kanav Chakrabarti,Opera/9.41.(Windows NT 6.2; be-BY) Presto/2.9.165 Version/11.00,Segment A,"Nellore, Karnataka",132.2.16.31,Log Data,Alert Data,Server
44702.29868,7.131.161.182,113.177.225.59,11949,14030,UDP,1046,Data,HTTP,,20.23,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Aradhya Hayre,Opera/9.39.(X11; Linux x86_64; byn-ER) Presto/2.9.190 Version/10.00,Segment B,"Ahmednagar, Karnataka",19.244.171.155,Log Data,,Firewall
44359.13802,199.30.130.204,168.97.189.120,22053,6575,UDP,959,Data,FTP,IoC Detected,32.28,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Saanvi Barad,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4; rv:1.9.6.20) Gecko/4164-07-01 06:51:58 Firefox/3.6.15,Segment C,"Panvel, Karnataka",,Log Data,Alert Data,Server
44755.96465,143.208.84.184,36.65.148.122,65118,17682,ICMP,1003,Data,DNS,,7.38,,Malware,Known Pattern A,Logged,Medium,Rasha Amble,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.0),Segment A,"Dhanbad, Tripura",4.27.161.240,Log Data,Alert Data,Firewall
43961.20598,54.23.134.84,23.25.0.200,46691,53399,ICMP,460,Control,DNS,IoC Detected,27.3,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Arhaan Gandhi,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5472-12-14 22:25:35 Firefox/3.8,Segment C,"Dewas, Madhya Pradesh",79.241.226.232,Log Data,,Server
44639.85531,69.60.192.114,44.231.26.242,62323,50255,ICMP,1424,Control,FTP,,32.89,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Sana Sur,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.37.3 (KHTML, like Gecko) Version/4.0.1 Safari/533.37.3",Segment B,"Rewa, West Bengal",56.56.156.66,,,Server
44769.69824,99.238.234.243,119.182.206.5,40464,15908,TCP,1024,Control,DNS,,94.23,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Hiran Anne,Opera/9.26.(Windows NT 10.0; km-KH) Presto/2.9.170 Version/10.00,Segment B,"Mango, Punjab",,,,Firewall
44089.05309,143.2.64.9,161.14.132.35,3186,23978,ICMP,631,Control,HTTP,IoC Detected,10.81,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Keya Dara,Mozilla/5.0 (Android 4.4.2; Mobile; rv:9.0) Gecko/9.0 Firefox/9.0,Segment C,"Mangalore, Odisha",25.153.198.53,Log Data,,Firewall
44637.23649,192.234.114.1,41.250.192.101,4461,38642,ICMP,179,Data,HTTP,IoC Detected,38.63,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Tiya Vora,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.0),Segment C,"Dhanbad, Mizoram",,,Alert Data,Server
44302.13043,151.193.0.91,34.133.228.110,16141,37205,UDP,1484,Control,DNS,IoC Detected,18.07,,Intrusion,Known Pattern A,Blocked,Low,Kiaan Baria,Opera/8.36.(Windows NT 5.2; da-DK) Presto/2.9.182 Version/11.00,Segment B,"Malegaon, Telangana",,,,Firewall
45090.77168,215.96.174.214,209.127.51.81,44162,55893,ICMP,240,Control,DNS,IoC Detected,84.5,Alert Triggered,DDoS,Known Pattern A,Logged,High,Lakshit Shroff,Mozilla/5.0 (Windows NT 10.0; mag-IN; rv:1.9.1.20) Gecko/7435-09-15 03:53:33 Firefox/3.6.9,Segment C,"Surat, Haryana",104.5.141.147,,Alert Data,Server
44391.82141,142.53.82.145,190.1.36.236,52837,2848,TCP,1452,Data,DNS,IoC Detected,49.66,,DDoS,Known Pattern A,Logged,High,Shaan Sharaf,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/15.0.882.0 Safari/531.2",Segment A,"Allahabad, Madhya Pradesh",142.190.29.151,,Alert Data,Firewall
44504.24876,205.37.202.109,111.98.101.88,14785,26890,ICMP,1424,Control,FTP,,83.42,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Samiha Sangha,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/10.0q4532.0 Mobile/21U320 Safari/535.0",Segment B,"Kanpur, Sikkim",,,,Server
44257.60634,92.178.35.221,156.135.109.81,60641,5006,UDP,1120,Data,DNS,IoC Detected,13.91,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Alia Cheema,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7; rv:1.9.3.20) Gecko/3802-04-25 08:10:06 Firefox/3.8,Segment C,"Bellary, Odisha",,Log Data,Alert Data,Server
44510.0398,39.180.127.48,5.221.244.60,39306,43753,UDP,561,Control,DNS,IoC Detected,11.58,,Intrusion,Known Pattern B,Ignored,High,Fateh Rattan,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/63.0.863.0 Safari/531.1",Segment B,"Nandyal, Tripura",219.228.105.59,Log Data,Alert Data,Firewall
45119.28123,125.102.1.73,217.101.254.48,1762,50200,UDP,111,Control,FTP,IoC Detected,10.41,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Ritvik Edwin,Opera/9.86.(Windows 95; dz-BT) Presto/2.9.183 Version/12.00,Segment B,"Mau, Uttarakhand",53.245.32.105,Log Data,Alert Data,Firewall
44608.20678,96.70.55.244,52.185.181.4,30216,65343,ICMP,984,Control,HTTP,,51.87,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Neysa Choudhury,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2 rv:4.0; ca-ES) AppleWebKit/534.25.2 (KHTML, like Gecko) Version/5.1 Safari/534.25.2",Segment B,"Bardhaman, Mizoram",20.59.65.125,Log Data,Alert Data,Firewall
44237.79084,81.27.92.143,44.244.245.2,1574,25166,ICMP,1419,Control,FTP,,49.35,,Intrusion,Known Pattern B,Blocked,Medium,Mamooty Bobal,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0),Segment A,"Guntur, Jharkhand",9.18.51.141,,Alert Data,Firewall
44542.70855,140.234.34.147,43.144.117.10,17942,57232,UDP,1228,Control,FTP,,62.64,,Malware,Known Pattern B,Blocked,High,Sahil Ramanathan,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1),Segment B,"Ongole, Jharkhand",29.242.252.154,Log Data,Alert Data,Server
44892.43418,55.100.225.186,207.86.111.193,28383,8638,TCP,976,Control,FTP,,15.72,,Intrusion,Known Pattern B,Ignored,Medium,Neelofar Chander,Opera/8.52.(X11; Linux x86_64; iw-IL) Presto/2.9.173 Version/11.00,Segment B,"Sirsa, Tamil Nadu",115.139.50.185,,Alert Data,Firewall
44566.32125,205.210.225.141,39.99.150.129,25710,13891,TCP,1035,Control,HTTP,,87.31,,DDoS,Known Pattern A,Logged,Low,Devansh Seth,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),Segment C,"Kota, Kerala",,,,Firewall
43899.37708,95.5.213.102,147.53.55.22,21662,58352,ICMP,362,Data,HTTP,IoC Detected,7.29,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Faiyaz Chand,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1 rv:5.0; sw-KE) AppleWebKit/531.20.5 (KHTML, like Gecko) Version/4.0.4 Safari/531.20.5",Segment B,"Bhubaneswar, Uttarakhand",62.98.158.82,Log Data,Alert Data,Server
44838.20685,158.143.12.145,97.128.97.255,62193,60950,ICMP,99,Data,DNS,,9.53,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Shamik Thaker,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4; rv:1.9.3.20) Gecko/2420-12-04 07:10:33 Firefox/3.6.3,Segment C,"Akola, Gujarat",5.202.239.7,,,Firewall
44524.75082,152.136.201.143,63.92.125.117,59015,52296,TCP,1009,Data,HTTP,,1.21,,Malware,Known Pattern B,Logged,Medium,Parinaaz Biswas,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.1),Segment C,"Rajpur Sonarpur, Assam",123.20.243.54,,,Firewall
45132.71791,139.3.4.221,171.211.206.77,9829,60269,UDP,1238,Data,HTTP,IoC Detected,77.98,,Intrusion,Known Pattern B,Blocked,Low,Shalv Chawla,Mozilla/5.0 (Windows NT 5.0; tt-RU; rv:1.9.2.20) Gecko/6852-12-19 13:04:16 Firefox/3.8,Segment C,"Aurangabad, West Bengal",,,Alert Data,Firewall
44618.64442,145.225.188.102,159.46.172.224,37374,54696,UDP,1336,Data,HTTP,,62.64,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Madhav Buch,Opera/9.28.(X11; Linux i686; et-EE) Presto/2.9.176 Version/12.00,Segment B,"Ballia, Arunachal Pradesh",129.143.232.51,,Alert Data,Server
44456.04292,24.27.130.238,2.183.209.231,46892,55478,TCP,934,Control,DNS,,49.74,,Malware,Known Pattern B,Ignored,Low,Eshani Venkatesh,Mozilla/5.0 (Android 11; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,Segment B,"Serampore, Punjab",,,Alert Data,Firewall
43926.41477,39.139.109.145,30.81.31.23,10513,28060,ICMP,769,Data,DNS,IoC Detected,51.91,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Akarsh Loyal,"Mozilla/5.0 (Linux; Android 4.4.3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/43.0.857.0 Safari/535.1",Segment B,"Aizawl, Odisha",5.115.76.25,Log Data,,Server
44235.69553,98.39.185.56,65.125.39.173,20926,3735,ICMP,990,Control,FTP,,6.88,,DDoS,Known Pattern B,Ignored,High,Tiya Dugar,Mozilla/5.0 (Windows 95; lij-IT; rv:1.9.1.20) Gecko/8635-04-02 13:09:53 Firefox/3.6.3,Segment C,"Dharmavaram, Tripura",141.248.168.105,Log Data,Alert Data,Firewall
44296.24882,123.56.201.183,213.139.30.234,46948,50927,UDP,1116,Data,HTTP,,56.26,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Yakshit Dalal,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.808.0 Safari/532.0",Segment A,"Erode, Uttar Pradesh",78.104.192.149,,,Server
44856.21675,86.58.205.34,28.30.223.145,45299,42976,TCP,829,Data,FTP,,1.65,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Piya Shanker,Mozilla/5.0 (Windows 98; fil-PH; rv:1.9.2.20) Gecko/9681-03-07 02:46:32 Firefox/9.0,Segment A,"Saharanpur, Sikkim",17.132.252.159,,Alert Data,Server
44484.28726,145.238.56.143,58.168.192.255,4948,27264,ICMP,1390,Data,DNS,IoC Detected,32.31,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Divit Agrawal,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.1),Segment C,"Naihati, Mizoram",50.86.156.239,,Alert Data,Firewall
43916.15919,73.127.74.20,174.220.244.175,17110,8478,TCP,385,Control,FTP,IoC Detected,31.54,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Tejas Gade,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.1),Segment B,"Kharagpur, Chhattisgarh",,Log Data,,Server
44213.93497,34.223.210.144,95.200.208.96,29473,38600,TCP,458,Control,FTP,IoC Detected,94.88,,Malware,Known Pattern A,Blocked,Low,Shayak Acharya,Mozilla/5.0 (Windows NT 5.1; lt-LT; rv:1.9.1.20) Gecko/3120-06-27 21:59:29 Firefox/3.6.3,Segment B,"Ozhukarai, Odisha",135.134.68.191,Log Data,Alert Data,Firewall
43890.47091,106.244.85.227,52.115.166.88,39240,21657,TCP,356,Control,FTP,IoC Detected,89.82,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Vritika Verma,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/18.0.802.0 Mobile/37O663 Safari/531.1",Segment B,"Rajahmundry, Odisha",129.112.65.173,,,Server
45199.45797,176.114.39.59,178.5.30.217,21226,45799,UDP,1266,Control,DNS,,96.26,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Taimur Taneja,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.1),Segment C,"Rajahmundry, Odisha",,,Alert Data,Firewall
44632.80866,89.217.236.55,135.54.143.158,47283,42543,ICMP,1383,Data,HTTP,IoC Detected,37.49,,Intrusion,Known Pattern B,Blocked,High,Taran Dalal,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/46.0.803.0 Safari/536.2",Segment B,"Amroha, Chhattisgarh",80.153.153.217,,Alert Data,Server
44800.56002,8.215.104.96,164.164.179.49,31849,50386,UDP,914,Control,DNS,,94.14,Alert Triggered,Malware,Known Pattern B,Blocked,High,Gatik Khatri,Mozilla/5.0 (Android 5.0.1; Mobile; rv:9.0) Gecko/9.0 Firefox/9.0,Segment C,"Firozabad, Karnataka",,,Alert Data,Server
44671.17002,37.234.52.41,27.40.162.36,49757,21093,UDP,855,Control,FTP,,70.18,,DDoS,Known Pattern B,Logged,Medium,Zara Mand,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; si-LK) AppleWebKit/533.49.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.49.7",Segment B,"Raebareli, Himachal Pradesh",166.83.164.170,,Alert Data,Server
44977.69491,188.208.34.162,106.110.74.222,39761,10370,TCP,279,Control,HTTP,,62.54,,Intrusion,Known Pattern A,Ignored,Medium,Nitya Arya,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_0 rv:5.0; an-ES) AppleWebKit/532.12.1 (KHTML, like Gecko) Version/4.0 Safari/532.12.1",Segment C,"Jehanabad, Chhattisgarh",53.131.217.229,,Alert Data,Firewall
45074.08876,162.214.60.52,56.29.113.67,60318,6781,UDP,476,Data,HTTP,,51.08,,Malware,Known Pattern B,Logged,Low,Kashvi Dhar,Mozilla/5.0 (Windows NT 10.0; ko-KR; rv:1.9.2.20) Gecko/6614-01-22 05:11:43 Firefox/3.8,Segment A,"Guntakal, Gujarat",69.19.101.3,,,Firewall
45171.14493,45.109.136.168,67.192.219.158,5596,18111,UDP,1324,Control,HTTP,,50.66,,Intrusion,Known Pattern B,Blocked,High,Divij Char,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3724-10-17 10:30:43 Firefox/3.8,Segment A,"Rewa, Nagaland",27.154.219.14,Log Data,,Server
